ID	Galaxy		Seq	RA		Dec		Type	PA	d	logNHI	Rad	b/a	Mass
#				"h:m:s":	"d:m:s"			deg:	pc	[/cm2]	kpc	b/a	Msun
#----------------------------------------------------------------------------------------------------------------------
291	ngc4214		14	12:15:46.0	+36:22:01.4	1	111	1014	0.8	2.4	0.4	703
292	ngc4214		15	12:15:47.3	+36:20:28.4	1	109	1054	0.9	1.7	0.6	995
293	ngc4214		16	12:15:47.6	+36:16:37.3	1	177	263	1.0	3.2	0.7	9
294	ngc4214		17	12:15:50.5	+36:18:34.4	2	22	679	1.0	2.4	0.5	502
295	ngc4214		18	12:15:53.5	+36:21:50.9	2	106	856	0.8	3.3	0.6	475
296	ngc4214		19	12:15:54.6	+36:19:14.9	1	90	611	0.9	3.0	1.0	352
297	ngc4214		20	12:15:55.1	+36:16:47.9	1	90	873	0.8	4.1	1.0	530
298	ngc4214		21	12:15:56.0	+36:20:26.9	1	90	698	0.8	3.3	1.0	381
299	SagDIG		1	19:29:56.1	-17:41:41.9	1	125	666	0.4	0.6	0.8	8
300	ugc8508		1	13:30:37.2	+54:55:19.4	3	162	117	0.9	1.1	0.6	1
301	ugc8508		2	13:30:38.8	+54:54:46.4	3	90	121	0.9	0.7	1.0	1
302	ugc8508		3	13:30:46.3	+54:54:30.0	1	173	262	1.3	0.2	0.5	19
303	WLM		1	00:01:56.1	-15:28:57.0	1	94	105	1.3	0.8	0.7	1
304	WLM		2	00:01:58.5	-15:27:41.8	1	139	189	1.4	0.1	0.9	9
305	WLM		3	00:01:58.9	-15:28:49.5	1	90	102	1.4	0.3	1.0	2
306	WLM		4	00:02:03.7	-15:31:12.0	1	90	268	1.1	1.3	1.0	34
